"subject" "activityName" "activity" "variable" "value"
"7683" "3" "STANDING" "5" "fBodyAccmeanZ" -0.939507735245902
"7684" "4" "STANDING" "5" "fBodyAccmeanZ" -0.93164342125
"7685" "5" "STANDING" "5" "fBodyAccmeanZ" -0.915083799107143
"7686" "6" "STANDING" "5" "fBodyAccmeanZ" -0.942864017017544
"7687" "7" "STANDING" "5" "fBodyAccmeanZ" -0.938550519811321
"7688" "8" "STANDING" "5" "fBodyAccmeanZ" -0.950362935555556
"7689" "9" "STANDING" "5" "fBodyAccmeanZ" -0.941686874222222
"7690" "10" "STANDING" "5" "fBodyAccmeanZ" -0.955272383863636
"7691" "11" "STANDING" "5" "fBodyAccmeanZ" -0.987669785531915
"7692" "12" "STANDING" "5" "fBodyAccmeanZ" -0.947178200163934
"7693" "13" "STANDING" "5" "fBodyAccmeanZ" -0.97756730122807
"7694" "14" "STANDING" "5" "fBodyAccmeanZ" -0.9424220265
"7695" "15" "STANDING" "5" "fBodyAccmeanZ" -0.965473514528302
"7696" "16" "STANDING" "5" "fBodyAccmeanZ" -0.969999504230769
"7697" "17" "STANDING" "5" "fBodyAccmeanZ" -0.980231575769231
"7698" "18" "STANDING" "5" "fBodyAccmeanZ" -0.975772813972603
"7699" "19" "STANDING" "5" "fBodyAccmeanZ" -0.968543351780822
"7700" "20" "STANDING" "5" "fBodyAccmeanZ" -0.929985824794521
"7701" "21" "STANDING" "5" "fBodyAccmeanZ" -0.960274142134831
"7702" "22" "STANDING" "5" "fBodyAccmeanZ" -0.957101794126984
"7703" "23" "STANDING" "5" "fBodyAccmeanZ" -0.945170568823529
"7704" "24" "STANDING" "5" "fBodyAccmeanZ" -0.953817599275362
"7705" "25" "STANDING" "5" "fBodyAccmeanZ" -0.974051231216216
"7706" "26" "STANDING" "5" "fBodyAccmeanZ" -0.97321515527027
"7707" "27" "STANDING" "5" "fBodyAccmeanZ" -0.97414624525
"7708" "28" "STANDING" "5" "fBodyAccmeanZ" -0.934503028481013
"7709" "29" "STANDING" "5" "fBodyAccmeanZ" -0.984096024769231
"7710" "30" "STANDING" "5" "fBodyAccmeanZ" -0.938089774915254
"7711" "1" "LAYING" "6" "fBodyAccmeanZ" -0.8826668762
"7712" "2" "LAYING" "6" "fBodyAccmeanZ" -0.984380981875
"7713" "3" "LAYING" "6" "fBodyAccmeanZ" -0.968332141612903
"7714" "4" "LAYING" "6" "fBodyAccmeanZ" -0.967504278888889
"7715" "5" "LAYING" "6" "fBodyAccmeanZ" -0.977007724615385
"7716" "6" "LAYING" "6" "fBodyAccmeanZ" -0.938044912280702
"7717" "7" "LAYING" "6" "fBodyAccmeanZ" -0.958611644615385
"7718" "8" "LAYING" "6" "fBodyAccmeanZ" -0.944269514074074
"7719" "9" "LAYING" "6" "fBodyAccmeanZ" -0.9459190006
"7720" "10" "LAYING" "6" "fBodyAccmeanZ" -0.964300845172414
"7721" "11" "LAYING" "6" "fBodyAccmeanZ" -0.973576812807018
"7722" "12" "LAYING" "6" "fBodyAccmeanZ" -0.954724801666667
"7723" "13" "LAYING" "6" "fBodyAccmeanZ" -0.966295582741935
"7724" "14" "LAYING" "6" "fBodyAccmeanZ" -0.927882307058824
"7725" "15" "LAYING" "6" "fBodyAccmeanZ" -0.95156594625
"7726" "16" "LAYING" "6" "fBodyAccmeanZ" -0.974580069142857
"7727" "17" "LAYING" "6" "fBodyAccmeanZ" -0.965406091549296
"7728" "18" "LAYING" "6" "fBodyAccmeanZ" -0.988606906307692
"7729" "19" "LAYING" "6" "fBodyAccmeanZ" -0.985340447349398
"7730" "20" "LAYING" "6" "fBodyAccmeanZ" -0.976392651323529
"7731" "21" "LAYING" "6" "fBodyAccmeanZ" -0.961772190555556
"7732" "22" "LAYING" "6" "fBodyAccmeanZ" -0.954219235555556
"7733" "23" "LAYING" "6" "fBodyAccmeanZ" -0.977515213888889
"7734" "24" "LAYING" "6" "fBodyAccmeanZ" -0.976634815694444
"7735" "25" "LAYING" "6" "fBodyAccmeanZ" -0.816197953561644
"7736" "26" "LAYING" "6" "fBodyAccmeanZ" -0.984923123552632
"7737" "27" "LAYING" "6" "fBodyAccmeanZ" -0.987356589864865
"7738" "28" "LAYING" "6" "fBodyAccmeanZ" -0.961115672375
"7739" "29" "LAYING" "6" "fBodyAccmeanZ" -0.989473926666667
"7740" "30" "LAYING" "6" "fBodyAccmeanZ" -0.970321991714286
"7741" "1" "WALKING" "1" "fBodyAccstdX" -0.319134719578947
"7742" "2" "WALKING" "1" "fBodyAccstdX" -0.457651383728814
"7743" "3" "WALKING" "1" "fBodyAccstdX" -0.379276781206897
"7744" "4" "WALKING" "1" "fBodyAccstdX" -0.447234929666667
"7745" "5" "WALKING" "1" "fBodyAccstdX" -0.297517355196429
"7746" "6" "WALKING" "1" "fBodyAccstdX" -0.34522769
"7747" "7" "WALKING" "1" "fBodyAccstdX" -0.322034908070175
"7748" "8" "WALKING" "1" "fBodyAccstdX" -0.148386858858333
"7749" "9" "WALKING" "1" "fBodyAccstdX" -0.218019977423077
"7750" "10" "WALKING" "1" "fBodyAccstdX" -0.206366497226415
"7751" "11" "WALKING" "1" "fBodyAccstdX" -0.433703311525424
"7752" "12" "WALKING" "1" "fBodyAccstdX" -0.160707260634
"7753" "13" "WALKING" "1" "fBodyAccstdX" -0.353299848947368
"7754" "14" "WALKING" "1" "fBodyAccstdX" -0.395859985762712
"7755" "15" "WALKING" "1" "fBodyAccstdX" -0.332520626851852
"7756" "16" "WALKING" "1" "fBodyAccstdX" -0.409070488039216
"7757" "17" "WALKING" "1" "fBodyAccstdX" -0.304806274098361
"7758" "18" "WALKING" "1" "fBodyAccstdX" -0.378068199285714
"7759" "19" "WALKING" "1" "fBodyAccstdX" -0.0578820787019231
"7760" "20" "WALKING" "1" "fBodyAccstdX" -0.234985644352941
"7761" "21" "WALKING" "1" "fBodyAccstdX" -0.308547185288462
"7762" "22" "WALKING" "1" "fBodyAccstdX" 0.0243958191369565
"7763" "23" "WALKING" "1" "fBodyAccstdX" -0.329807279830508
"7764" "24" "WALKING" "1" "fBodyAccstdX" -0.462733639137931
"7765" "25" "WALKING" "1" "fBodyAccstdX" -0.591449956486486
"7766" "26" "WALKING" "1" "fBodyAccstdX" -0.34799792561017
"7767" "27" "WALKING" "1" "fBodyAccstdX" -0.365256349298246
"7768" "28" "WALKING" "1" "fBodyAccstdX" -0.298832423148148
"7769" "29" "WALKING" "1" "fBodyAccstdX" -0.190355976849057
"7770" "30" "WALKING" "1" "fBodyAccstdX" -0.344928112461538
"7771" "1" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.337428188679245
"7772" "2" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.320582414375
"7773" "3" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.285333024050847
"7774" "4" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.173217219014423
"7775" "5" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.00473819670425532
"7776" "6" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.0211335627276471
"7777" "7" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.279870086215686
"7778" "8" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.175284990170732
"7779" "9" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.369815777346939
"7780" "10" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.171957349438298
"7781" "11" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.198733655611111
"7782" "12" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.278929748076923
"7783" "13" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.266081292363636
"7784" "14" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.304980247962963
"7785" "15" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.00838243761666667
"7786" "16" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.369636140980392
"7787" "17" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.0355381172854167
"7788" "18" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.350639840862069
"7789" "19" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.11993477534
"7790" "20" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.108444759592157
"7791" "21" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.213184048
"7792" "22" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" 0.132048813464286
"7793" "23" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.234309548019608
"7794" "24" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.326165553050847
"7795" "25" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.437975786923077
"7796" "26" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.142843838381818
"7797" "27" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.253504065686275
"7798" "28" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.233726643921569
"7799" "29" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.0790625306306122
"7800" "30" "WALKING_UPSTAIRS" "2" "fBodyAccstdX" -0.326260358153846
"7801" "1" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.0243308391387755
"7802" "2" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.0161046198595745
"7803" "3" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" -0.0654417192653061
"7804" "4" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.0390098262533333
"7805" "5" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.336554724893617
"7806" "6" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.403369766666667
"7807" "7" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.0730110797851064
"7808" "8" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" -0.0260463260078947
"7809" "9" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.250488758869048
"7810" "10" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.324957743157895
"7811" "11" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.179906764395652
"7812" "12" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.0483347068913043
"7813" "13" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" -0.0680436217021277
"7814" "14" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.0140826092322222
"7815" "15" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.466325681428571
"7816" "16" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.266115492098298
"7817" "17" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.258941676302174
"7818" "18" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" -0.285535871636364
"7819" "19" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.658506543333333
"7820" "20" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.113033424261778
"7821" "21" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.266987750733333
"7822" "22" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.402891960277778
"7823" "23" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" -0.0282962478037037
"7824" "24" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" -0.0349085946785455
"7825" "25" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" -0.213028874331034
"7826" "26" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.22678384386
"7827" "27" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.194912716568182
"7828" "28" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.137797082826087
"7829" "29" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" 0.187438624270833
"7830" "30" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdX" -0.0405257091567742
"7831" "1" "SITTING" "4" "fBodyAccstdX" -0.976412313191489
"7832" "2" "SITTING" "4" "fBodyAccstdX" -0.98736209
"7833" "3" "SITTING" "4" "fBodyAccstdX" -0.971605878461538
"7834" "4" "SITTING" "4" "fBodyAccstdX" -0.9819081892
"7835" "5" "SITTING" "4" "fBodyAccstdX" -0.9825908425
"7836" "6" "SITTING" "4" "fBodyAccstdX" -0.982451284727273
"7837" "7" "SITTING" "4" "fBodyAccstdX" -0.972879966041667
"7838" "8" "SITTING" "4" "fBodyAccstdX" -0.978256730652174
"7839" "9" "SITTING" "4" "fBodyAccstdX" -0.956903459
"7840" "10" "SITTING" "4" "fBodyAccstdX" -0.982242427777778
"7841" "11" "SITTING" "4" "fBodyAccstdX" -0.983389810188679
"7842" "12" "SITTING" "4" "fBodyAccstdX" -0.98399947745098
"7843" "13" "SITTING" "4" "fBodyAccstdX" -0.989410582653061
"7844" "14" "SITTING" "4" "fBodyAccstdX" -0.976303056851852
"7845" "15" "SITTING" "4" "fBodyAccstdX" -0.987384778983051
"7846" "16" "SITTING" "4" "fBodyAccstdX" -0.986892418405797
"7847" "17" "SITTING" "4" "fBodyAccstdX" -0.99465731359375
"7848" "18" "SITTING" "4" "fBodyAccstdX" -0.994906565789474
"7849" "19" "SITTING" "4" "fBodyAccstdX" -0.975204245342466
"7850" "20" "SITTING" "4" "fBodyAccstdX" -0.98397837530303
"7851" "21" "SITTING" "4" "fBodyAccstdX" -0.992375229411765
"7852" "22" "SITTING" "4" "fBodyAccstdX" -0.97862319016129
"7853" "23" "SITTING" "4" "fBodyAccstdX" -0.988345258235294
"7854" "24" "SITTING" "4" "fBodyAccstdX" -0.991100005441176
"7855" "25" "SITTING" "4" "fBodyAccstdX" -0.992124279384615
"7856" "26" "SITTING" "4" "fBodyAccstdX" -0.978755176794872
"7857" "27" "SITTING" "4" "fBodyAccstdX" -0.988659196428571
"7858" "28" "SITTING" "4" "fBodyAccstdX" -0.984956708611111
"7859" "29" "SITTING" "4" "fBodyAccstdX" -0.990617521
"7860" "30" "SITTING" "4" "fBodyAccstdX" -0.983231005483871
"7861" "1" "STANDING" "5" "fBodyAccstdX" -0.99602834509434
"7862" "2" "STANDING" "5" "fBodyAccstdX" -0.989056469814815
"7863" "3" "STANDING" "5" "fBodyAccstdX" -0.969931287377049
"7864" "4" "STANDING" "5" "fBodyAccstdX" -0.978737637678571
"7865" "5" "STANDING" "5" "fBodyAccstdX" -0.97066840875
"7866" "6" "STANDING" "5" "fBodyAccstdX" -0.984067374035088
"7867" "7" "STANDING" "5" "fBodyAccstdX" -0.980541336037736
"7868" "8" "STANDING" "5" "fBodyAccstdX" -0.98918374962963
"7869" "9" "STANDING" "5" "fBodyAccstdX" -0.977579248444444
"7870" "10" "STANDING" "5" "fBodyAccstdX" -0.982949246136364
"7871" "11" "STANDING" "5" "fBodyAccstdX" -0.995573762978723
"7872" "12" "STANDING" "5" "fBodyAccstdX" -0.983647207377049
"7873" "13" "STANDING" "5" "fBodyAccstdX" -0.991817705263158
"7874" "14" "STANDING" "5" "fBodyAccstdX" -0.973605553666667
"7875" "15" "STANDING" "5" "fBodyAccstdX" -0.990060962641509
"7876" "16" "STANDING" "5" "fBodyAccstdX" -0.989100620641026
"7877" "17" "STANDING" "5" "fBodyAccstdX" -0.991318528333333
"7878" "18" "STANDING" "5" "fBodyAccstdX" -0.992789068493151
"7879" "19" "STANDING" "5" "fBodyAccstdX" -0.991161671369863
"7880" "20" "STANDING" "5" "fBodyAccstdX" -0.96980617890411
"7881" "21" "STANDING" "5" "fBodyAccstdX" -0.982892836629213
"7882" "22" "STANDING" "5" "fBodyAccstdX" -0.987400306031746
"7883" "23" "STANDING" "5" "fBodyAccstdX" -0.986333385588235
"7884" "24" "STANDING" "5" "fBodyAccstdX" -0.988851853478261
"7885" "25" "STANDING" "5" "fBodyAccstdX" -0.992851743243243
"7886" "26" "STANDING" "5" "fBodyAccstdX" -0.993702408378378
"7887" "27" "STANDING" "5" "fBodyAccstdX" -0.99287582525
"7888" "28" "STANDING" "5" "fBodyAccstdX" -0.98026749
"7889" "29" "STANDING" "5" "fBodyAccstdX" -0.996604570307692
"7890" "30" "STANDING" "5" "fBodyAccstdX" -0.980426575762712
"7891" "1" "LAYING" "6" "fBodyAccstdX" -0.9244374346
"7892" "2" "LAYING" "6" "fBodyAccstdX" -0.973246482083333
"7893" "3" "LAYING" "6" "fBodyAccstdX" -0.983691129032258
"7894" "4" "LAYING" "6" "fBodyAccstdX" -0.952464881481481
"7895" "5" "LAYING" "6" "fBodyAccstdX" -0.964953893653846
"7896" "6" "LAYING" "6" "fBodyAccstdX" -0.932462941461404
"7897" "7" "LAYING" "6" "fBodyAccstdX" -0.931120580576923
"7898" "8" "LAYING" "6" "fBodyAccstdX" -0.940125298333333
"7899" "9" "LAYING" "6" "fBodyAccstdX" -0.9409810272
"7900" "10" "LAYING" "6" "fBodyAccstdX" -0.96796803862069
"7901" "11" "LAYING" "6" "fBodyAccstdX" -0.985322211929825
"7902" "12" "LAYING" "6" "fBodyAccstdX" -0.955207641833333
"7903" "13" "LAYING" "6" "fBodyAccstdX" -0.966960088387097
"7904" "14" "LAYING" "6" "fBodyAccstdX" -0.911972655156863
"7905" "15" "LAYING" "6" "fBodyAccstdX" -0.971718824583333
"7906" "16" "LAYING" "6" "fBodyAccstdX" -0.971409075142857
"7907" "17" "LAYING" "6" "fBodyAccstdX" -0.972438525352113
"7908" "18" "LAYING" "6" "fBodyAccstdX" -0.984321858307692
"7909" "19" "LAYING" "6" "fBodyAccstdX" -0.962085001204819
"7910" "20" "LAYING" "6" "fBodyAccstdX" -0.960997907205882
"7911" "21" "LAYING" "6" "fBodyAccstdX" -0.950929451222222
"7912" "22" "LAYING" "6" "fBodyAccstdX" -0.945656808055556
"7913" "23" "LAYING" "6" "fBodyAccstdX" -0.952410957638889
"7914" "24" "LAYING" "6" "fBodyAccstdX" -0.965167081805556
"7915" "25" "LAYING" "6" "fBodyAccstdX" -0.902547712465753
"7916" "26" "LAYING" "6" "fBodyAccstdX" -0.967971891447368
"7917" "27" "LAYING" "6" "fBodyAccstdX" -0.977615702567568
"7918" "28" "LAYING" "6" "fBodyAccstdX" -0.967324863875
"7919" "29" "LAYING" "6" "fBodyAccstdX" -0.983432309130435
"7920" "30" "LAYING" "6" "fBodyAccstdX" -0.977045260571429
"7921" "1" "WALKING" "1" "fBodyAccstdY" 0.056040006846
"7922" "2" "WALKING" "1" "fBodyAccstdY" -0.16921968620339
"7923" "3" "WALKING" "1" "fBodyAccstdY" -0.124030832001724
"7924" "4" "WALKING" "1" "fBodyAccstdY" -0.101799450565167
"7925" "5" "WALKING" "1" "fBodyAccstdY" 0.0426026830839286
"7926" "6" "WALKING" "1" "fBodyAccstdY" 0.101699642168947
"7927" "7" "WALKING" "1" "fBodyAccstdY" -0.143721823263158
"7928" "8" "WALKING" "1" "fBodyAccstdY" 0.32484493125
"7929" "9" "WALKING" "1" "fBodyAccstdY" -0.223972558596154
"7930" "10" "WALKING" "1" "fBodyAccstdY" -0.129775706316981
"7931" "11" "WALKING" "1" "fBodyAccstdY" -0.0966068285372881
"7932" "12" "WALKING" "1" "fBodyAccstdY" -0.20851528006
"7933" "13" "WALKING" "1" "fBodyAccstdY" 0.0921968931052632
"7934" "14" "WALKING" "1" "fBodyAccstdY" -0.0542709972186441
"7935" "15" "WALKING" "1" "fBodyAccstdY" 0.0805646237194445
"7936" "16" "WALKING" "1" "fBodyAccstdY" -0.354370678627451
"7937" "17" "WALKING" "1" "fBodyAccstdY" -0.0556137930852459
"7938" "18" "WALKING" "1" "fBodyAccstdY" -0.267273644642857
"7939" "19" "WALKING" "1" "fBodyAccstdY" 0.112615077990385
"7940" "20" "WALKING" "1" "fBodyAccstdY" 0.438436341294118
"7941" "21" "WALKING" "1" "fBodyAccstdY" -0.00256294245192308
"7942" "22" "WALKING" "1" "fBodyAccstdY" 0.00386841059347826
"7943" "23" "WALKING" "1" "fBodyAccstdY" -0.202524061966102
"7944" "24" "WALKING" "1" "fBodyAccstdY" -0.182766476862069
"7945" "25" "WALKING" "1" "fBodyAccstdY" -0.170313804039189
"7946" "26" "WALKING" "1" "fBodyAccstdY" -0.185725832305085
"7947" "27" "WALKING" "1" "fBodyAccstdY" -0.267741550175439
"7948" "28" "WALKING" "1" "fBodyAccstdY" -0.168789019540741
"7949" "29" "WALKING" "1" "fBodyAccstdY" -0.182068539584906
"7950" "30" "WALKING" "1" "fBodyAccstdY" -0.215634315369231
"7951" "1" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.0217695106566038
"7952" "2" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.0848802791083333
"7953" "3" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.00803987529661017
"7954" "4" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.101434446040385
"7955" "5" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.165037631180851
"7956" "6" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.159123777172549
"7957" "7" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.341025552941176
"7958" "8" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.30540146
"7959" "9" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.297641062755102
"7960" "10" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.051628469647234
"7961" "11" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.0885048145574074
"7962" "12" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.130175559028846
"7963" "13" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.114656709636364
"7964" "14" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.356072772037037
"7965" "15" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.0191328333041667
"7966" "16" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.166324239117647
"7967" "17" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.0252781736083333
"7968" "18" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.190550638155172
"7969" "19" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.13255758081125
"7970" "20" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.16454675022549
"7971" "21" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.0823434279595745
"7972" "22" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.230058772192857
"7973" "23" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" 0.0380597405498039
"7974" "24" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.107787679328814
"7975" "25" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.199988428584615
"7976" "26" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.0439473073581818
"7977" "27" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.0794059822941176
"7978" "28" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.178554981115686
"7979" "29" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.141258066657755
"7980" "30" "WALKING_UPSTAIRS" "2" "fBodyAccstdY" -0.104299180318462
"7981" "1" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.112963739953061
"7982" "2" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.171973972957447
"7983" "3" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.109722354322449
"7984" "4" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.32253131772
"7985" "5" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.0268269875085106
"7986" "6" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.283247837625
"7987" "7" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.190187141297872
"7988" "8" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.232184078052632
"7989" "9" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.273561385142857
"7990" "10" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.0633337717526316
"7991" "11" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.0262777181065217
"7992" "12" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.016749510173913
"7993" "13" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.0924444167085106
"7994" "14" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.29363389996
"7995" "15" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.1199936036
"7996" "16" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.208680587882979
"7997" "17" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.0860527358695652
"7998" "18" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.273798158
"7999" "19" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.427928785230769
"8000" "20" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.560191344
"8001" "21" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.277894323022222
"8002" "22" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.167409716861111
"8003" "23" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.0432283686975926
"8004" "24" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.169191147529091
"8005" "25" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.166842375587931
"8006" "26" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.078283777824
"8007" "27" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.17564706475
"8008" "28" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" 0.065301199843913
"8009" "29" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.239349053641667
"8010" "30" "WALKING_DOWNSTAIRS" "3" "fBodyAccstdY" -0.0934682613774194
"8011" "1" "SITTING" "4" "fBodyAccstdY" -0.917275006382979
"8012" "2" "SITTING" "4" "fBodyAccstdY" -0.950073754130435
"8013" "3" "SITTING" "4" "fBodyAccstdY" -0.8496556575
"8014" "4" "SITTING" "4" "fBodyAccstdY" -0.8894673494
"8015" "5" "SITTING" "4" "fBodyAccstdY" -0.9022915301
"8016" "6" "SITTING" "4" "fBodyAccstdY" -0.925676956
"8017" "7" "SITTING" "4" "fBodyAccstdY" -0.904629195833333
"8018" "8" "SITTING" "4" "fBodyAccstdY" -0.923829969347826
"8019" "9" "SITTING" "4" "fBodyAccstdY" -0.86761360746
"8020" "10" "SITTING" "4" "fBodyAccstdY" -0.912838063018519
"8021" "11" "SITTING" "4" "fBodyAccstdY" -0.920047161698113
"8022" "12" "SITTING" "4" "fBodyAccstdY" -0.926033975686275
"8023" "13" "SITTING" "4" "fBodyAccstdY" -0.933666502510204
"8024" "14" "SITTING" "4" "fBodyAccstdY" -0.911591208203704
"8025" "15" "SITTING" "4" "fBodyAccstdY" -0.919162700338983
"8026" "16" "SITTING" "4" "fBodyAccstdY" -0.949829260434783
"8027" "17" "SITTING" "4" "fBodyAccstdY" -0.959789141875
"8028" "18" "SITTING" "4" "fBodyAccstdY" -0.974980068596491
"8029" "19" "SITTING" "4" "fBodyAccstdY" -0.948053070136986
"8030" "20" "SITTING" "4" "fBodyAccstdY" -0.935031700454545
"8031" "21" "SITTING" "4" "fBodyAccstdY" -0.96756129
"8032" "22" "SITTING" "4" "fBodyAccstdY" -0.926995253483871
"8033" "23" "SITTING" "4" "fBodyAccstdY" -0.930781487205882
"8034" "24" "SITTING" "4" "fBodyAccstdY" -0.954998005147059
